Chr	Start	End	species	size	color
tig00000884	1	38581	MV	12	25252
tig00000885	1	25741	MV	12	25252
tig00000886	1	36047	MV	12	25252
tig00000887	1	38680	MV	12	25252
tig00000888	1	26906	MV	12	25252
tig00000889	1	27058	MV	12	25252
tig00000890	1	34050	MV	12	25252
tig00000891	1	34482	MV	12	25252
tig00000892	1	38400	MV	12	25252
tig00000893	1	32905	MV	12	25252
tig00000894	1	25716	MV	12	25252
tig00000895	1	26083	MV	12	25252
tig00000896	1	8476475	MV	12	25252
tig00000897	1	41578	MV	12	25252
tig00000899	1	34814	MV	12	25252
tig00000900	1	28267	MV	12	25252
tig00000901	1	29446	MV	12	25252
tig00000902	1	30427	MV	12	25252
tig00000903	1	52219	MV	12	25252
tig00000904	1	43967	MV	12	25252
tig00000905	1	31795	MV	12	25252
tig00000906	1	34459	MV	12	25252
tig00000907	1	34286	MV	12	25252
tig00000908	1	19313	MV	12	25252
tig00000909	1	50937	MV	12	25252
tig00000910	1	39764	MV	12	25252
tig00000911	1	34003	MV	12	25252
tig00000912	1	44595	MV	12	25252
tig00000913	1	40599	MV	12	25252
tig00000914	1	25289	MV	12	25252
tig00000915	1	22534	MV	12	25252
tig00000916	1	28638	MV	12	25252
tig00000917	1	35138	MV	12	25252
tig00000918	1	33800	MV	12	25252
tig00000919	1	22515	MV	12	25252
tig00000920	1	34052	MV	12	25252
tig00000922	1	32068	MV	12	25252
tig00000923	1	33832	MV	12	25252
tig00000924	1	29673	MV	12	25252
tig00000926	1	38297	MV	12	25252
tig00000927	1	32561	MV	12	25252
tig00000928	1	29197	MV	12	25252
tig00000929	1	22403	MV	12	25252
tig00000930	1	23796	MV	12	25252
tig00000931	1	31489	MV	12	25252
tig00000932	1	23550	MV	12	25252
tig00000933	1	20106	MV	12	25252
tig00000934	1	117306	MV	12	25252
tig00000935	1	33691	MV	12	25252
tig00000936	1	35825	MV	12	25252
tig00000937	1	66394	MV	12	25252
tig00000938	1	40860	MV	12	25252
tig00000939	1	33994	MV	12	25252
tig00000940	1	73319	MV	12	25252
tig00000943	1	68608	MV	12	25252
tig00000948	1	26868	MV	12	25252
tig00000949	1	60422	MV	12	25252
tig00000950	1	103074	MV	12	25252
tig00000952	1	36769	MV	12	25252
tig00000953	1	131904	MV	12	25252
tig00000954	1	99421	MV	12	25252
tig00000957	1	71827	MV	12	25252
tig00000958	1	74158	MV	12	25252
tig00000959	1	77357	MV	12	25252
tig00000960	1	31753	MV	12	25252
tig00000963	1	37613	MV	12	25252
tig00000964	1	188017	MV	12	25252
tig00000965	1	81793	MV	12	25252
tig00000966	1	43656	MV	12	25252
tig00000968	1	60019	MV	12	25252
tig00000969	1	40574	MV	12	25252
tig00000970	1	28861	MV	12	25252
tig00000971	1	26808	MV	12	25252
tig00000972	1	143433	MV	12	25252
tig00000973	1	55443	MV	12	25252
tig00000974	1	29080	MV	12	25252
tig00000975	1	117506	MV	12	25252
tig00000976	1	100422	MV	12	25252
tig00000977	1	30574	MV	12	25252
tig00000978	1	54296	MV	12	25252
tig00000979	1	33281	MV	12	25252
tig00000980	1	52540	MV	12	25252
tig00000981	1	26159	MV	12	25252
tig00000982	1	75025	MV	12	25252
tig00000983	1	68602	MV	12	25252
tig00000984	1	72464	MV	12	25252
tig00000985	1	87551	MV	12	25252
tig00000986	1	55705	MV	12	25252
tig00000987	1	51128	MV	12	25252
tig00000988	1	90483	MV	12	25252
tig00000991	1	34093	MV	12	25252
tig00000992	1	29623	MV	12	25252
tig00000993	1	59746	MV	12	25252
tig00000995	1	29945	MV	12	25252
tig00000998	1	18390	MV	12	25252
tig00001001	1	170126	MV	12	25252
tig00001002	1	112978	MV	12	25252
tig00001003	1	137344	MV	12	25252
tig00001004	1	62695	MV	12	25252
tig00001007	1	30987	MV	12	25252
tig00001008	1	27731	MV	12	25252
tig00001009	1	95587	MV	12	25252
tig00001010	1	231884	MV	12	25252
tig00001012	1	36238	MV	12	25252
tig00001013	1	86882	MV	12	25252
tig00001014	1	34468	MV	12	25252
tig00001015	1	34538	MV	12	25252
tig00001017	1	33227	MV	12	25252
tig00001019	1	130699	MV	12	25252
tig00001020	1	139396	MV	12	25252
tig00001021	1	19431	MV	12	25252
tig00001023	1	99587	MV	12	25252
tig00001024	1	112679	MV	12	25252
tig00001026	1	33458	MV	12	25252
tig00001027	1	35002	MV	12	25252
tig00001028	1	29365	MV	12	25252
tig00001029	1	28481	MV	12	25252
tig00001030	1	39568	MV	12	25252
tig00001031	1	35525	MV	12	25252
tig00001032	1	29375	MV	12	25252
tig00001033	1	28659	MV	12	25252
tig00001034	1	26558	MV	12	25252
tig00001035	1	30509	MV	12	25252
tig00001036	1	41341	MV	12	25252
tig00001038	1	20806	MV	12	25252
tig00001039	1	48792	MV	12	25252
tig00001040	1	33671	MV	12	25252
tig00001041	1	36490	MV	12	25252
tig00001042	1	31546	MV	12	25252
tig00001043	1	23993	MV	12	25252
tig00001044	1	27218	MV	12	25252
tig00001045	1	36686	MV	12	25252
tig00001046	1	28074	MV	12	25252
tig00001047	1	41845	MV	12	25252
tig00001048	1	26536	MV	12	25252
tig00001049	1	40507	MV	12	25252
tig00001050	1	33655	MV	12	25252
tig00001051	1	22063	MV	12	25252
tig00001052	1	564191	MV	12	25252
tig00001053	1	5596811	MV	12	25252
tig00001054	1	26390	MV	12	25252
tig00001055	1	21776	MV	12	25252
tig00001056	1	27155	MV	12	25252
tig00001057	1	35233	MV	12	25252
tig00001058	1	22609	MV	12	25252
tig00001059	1	26493	MV	12	25252
tig00001060	1	35961	MV	12	25252
tig00001061	1	45965	MV	12	25252
tig00001062	1	25668	MV	12	25252
tig00001063	1	38275	MV	12	25252
tig00001064	1	61110	MV	12	25252
tig00001065	1	50453	MV	12	25252
tig00001067	1	105579	MV	12	25252
tig00001068	1	5539444	MV	12	25252
tig00001069	1	32329	MV	12	25252
tig00001070	1	748596	MV	12	25252
tig00001071	1	32666	MV	12	25252
tig00001072	1	30822	MV	12	25252
tig00001073	1	30967	MV	12	25252
tig00001074	1	530419	MV	12	25252
tig00001075	1	39984	MV	12	25252
tig00001076	1	37922	MV	12	25252
tig00001077	1	1722926	MV	12	25252
tig00001079	1	93053	MV	12	25252
tig00001080	1	25785	MV	12	25252
tig00001081	1	64853	MV	12	25252
tig00001083	1	28046	MV	12	25252
tig00001085	1	34602	MV	12	25252
tig00001086	1	35751	MV	12	25252
tig00001087	1	40312	MV	12	25252
tig00001088	1	36585	MV	12	25252
tig00001089	1	256769	MV	12	25252
tig00001091	1	32243	MV	12	25252
tig00001092	1	23665	MV	12	25252
tig00001094	1	28442	MV	12	25252
tig00001095	1	30351	MV	12	25252
tig00001096	1	27177	MV	12	25252
tig00001098	1	34839	MV	12	25252
tig00001099	1	27109	MV	12	25252
tig00001100	1	46600	MV	12	25252
tig00001101	1	37346	MV	12	25252
tig00001102	1	33185	MV	12	25252
tig00001103	1	28560	MV	12	25252
tig00001104	1	27534	MV	12	25252
tig00001105	1	28052	MV	12	25252
tig00001106	1	16944	MV	12	25252
tig00001108	1	36430	MV	12	25252
tig00001109	1	22449241	MV	12	25252
tig00001110	1	37159	MV	12	25252
tig00001111	1	29016	MV	12	25252
tig00001112	1	49526	MV	12	25252
tig00001113	1	46757	MV	12	25252
tig00001114	1	47605	MV	12	25252
tig00001115	1	28406	MV	12	25252
tig00001116	1	38203	MV	12	25252
tig00001117	1	39907	MV	12	25252
tig00001118	1	36427	MV	12	25252
tig00001119	1	34401	MV	12	25252
tig00001120	1	30154	MV	12	25252
tig00001121	1	29087	MV	12	25252
tig00001123	1	18300	MV	12	25252
tig00001124	1	33330	MV	12	25252
tig00001125	1	675429	MV	12	25252
tig00001126	1	25171	MV	12	25252
tig00001127	1	304712	MV	12	25252
tig00001128	1	34131	MV	12	25252
tig00001130	1	25166	MV	12	25252
tig00001132	1	41181	MV	12	25252
tig00001133	1	44414	MV	12	25252
tig00001134	1	39129	MV	12	25252
tig00001136	1	30812	MV	12	25252
tig00001137	1	30272	MV	12	25252
tig00001139	1	38186	MV	12	25252
tig00001140	1	31800	MV	12	25252
tig00001141	1	33503	MV	12	25252
tig00001142	1	33086	MV	12	25252
tig00001143	1	52764	MV	12	25252
tig00001144	1	34851	MV	12	25252
tig00001145	1	31242	MV	12	25252
tig00001146	1	32437	MV	12	25252
tig00001148	1	31184	MV	12	25252
tig00001149	1	34682	MV	12	25252
tig00001150	1	28989	MV	12	25252
tig00001151	1	36711	MV	12	25252
tig00001152	1	36841	MV	12	25252
tig00001153	1	32568	MV	12	25252
tig00001154	1	53991	MV	12	25252
tig00001155	1	26733	MV	12	25252
tig00001156	1	30731	MV	12	25252
tig00001158	1	21777	MV	12	25252
tig00001159	1	24079	MV	12	25252
tig00001160	1	21302	MV	12	25252
tig00001161	1	38575	MV	12	25252
tig00001162	1	17546	MV	12	25252
tig00001163	1	39169	MV	12	25252
tig00001164	1	18487	MV	12	25252
tig00001165	1	32349	MV	12	25252
tig00001166	1	39438	MV	12	25252
tig00001167	1	24837	MV	12	25252
tig00001168	1	38581	MV	12	25252
tig00001169	1	22911	MV	12	25252
tig00001170	1	23274	MV	12	25252
tig00001171	1	39673	MV	12	25252
tig00001172	1	29282	MV	12	25252
tig00001173	1	27333	MV	12	25252
tig00001175	1	31836	MV	12	25252
tig00001176	1	31499	MV	12	25252
tig00001178	1	36951	MV	12	25252
tig00001180	1	23564	MV	12	25252
tig00001181	1	28052	MV	12	25252
tig00001182	1	39470	MV	12	25252
tig00001183	1	91629	MV	12	25252
tig00001184	1	27294	MV	12	25252
tig00001186	1	47003	MV	12	25252
tig00001187	1	37684	MV	12	25252
tig00001188	1	37698	MV	12	25252
tig00001189	1	43824	MV	12	25252
tig00001190	1	36442	MV	12	25252
tig00001192	1	29282	MV	12	25252
tig00001193	1	28848	MV	12	25252
tig00001195	1	27346	MV	12	25252
tig00001196	1	31084	MV	12	25252
tig00001197	1	35216	MV	12	25252
tig00001198	1	160318	MV	12	25252
tig00001199	1	25807	MV	12	25252
tig00001200	1	47872	MV	12	25252
tig00001201	1	518764	MV	12	25252
tig00001202	1	24998	MV	12	25252
tig00001204	1	7732427	MV	12	25252
tig00001205	1	33128	MV	12	25252
tig00001207	1	31398	MV	12	25252
tig00001208	1	28024	MV	12	25252
tig00001209	1	35991	MV	12	25252
tig00001210	1	34691	MV	12	25252
tig00001211	1	28231	MV	12	25252
tig00001212	1	34023	MV	12	25252
tig00001213	1	789140	MV	12	25252
tig00001214	1	10248656	MV	12	25252
tig00001215	1	33191	MV	12	25252
tig00001216	1	41594	MV	12	25252
tig00001218	1	52243	MV	12	25252
tig00001219	1	39263	MV	12	25252
tig00001220	1	37597	MV	12	25252
tig00001223	1	34877	MV	12	25252
tig00001224	1	36296	MV	12	25252
tig00001225	1	20088	MV	12	25252
tig00001227	1	41546	MV	12	25252
tig00001228	1	41058	MV	12	25252
tig00001229	1	28783	MV	12	25252
tig00001231	1	32699	MV	12	25252
tig00001232	1	28828	MV	12	25252
tig00001233	1	24429	MV	12	25252
tig00001234	1	19869	MV	12	25252
tig00001235	1	24990	MV	12	25252
tig00001236	1	75562	MV	12	25252
tig00001238	1	31821	MV	12	25252
tig00001239	1	216793	MV	12	25252
tig00001240	1	38816	MV	12	25252
tig00001241	1	1467159	MV	12	25252
tig00001242	1	29265	MV	12	25252
tig00001244	1	34110	MV	12	25252
tig00001245	1	32677	MV	12	25252
tig00001246	1	29515	MV	12	25252
tig00001247	1	35550	MV	12	25252
tig00001248	1	18862	MV	12	25252
tig00001249	1	31648	MV	12	25252
tig00001250	1	32368	MV	12	25252
tig00001251	1	82049	MV	12	25252
tig00001252	1	64435	MV	12	25252
tig00001253	1	2369847	MV	12	25252
tig00001254	1	31162	MV	12	25252
tig00001255	1	31790	MV	12	25252
tig00001258	1	33662	MV	12	25252
tig00001259	1	30578	MV	12	25252
tig00001262	1	42732	MV	12	25252
tig00001263	1	36476	MV	12	25252
tig00001264	1	33734	MV	12	25252
tig00001266	1	33776	MV	12	25252
tig00001267	1	41093	MV	12	25252
tig00001268	1	27416	MV	12	25252
tig00001269	1	1314993	MV	12	25252
tig00001270	1	30852	MV	12	25252
tig00001271	1	158038	MV	12	25252
tig00001272	1	33368	MV	12	25252
tig00001273	1	74102	MV	12	25252
tig00001275	1	56682	MV	12	25252
tig00001277	1	56317	MV	12	25252
tig00001278	1	1302789	MV	12	25252
tig00001279	1	24528	MV	12	25252
tig00001281	1	907110	MV	12	25252
tig00001282	1	37028	MV	12	25252
tig00001283	1	34340	MV	12	25252
tig00001284	1	38205	MV	12	25252
tig00001285	1	32676	MV	12	25252
tig00001286	1	56386	MV	12	25252
tig00001287	1	26333	MV	12	25252
tig00001288	1	1031032	MV	12	25252
tig00001289	1	35347	MV	12	25252
tig00001290	1	109519	MV	12	25252
tig00001291	1	1914590	MV	12	25252
tig00001292	1	36443	MV	12	25252
tig00001293	1	227071	MV	12	25252
tig00001294	1	37791	MV	12	25252
tig00001295	1	37572	MV	12	25252
tig00001296	1	60637	MV	12	25252
tig00001297	1	23766	MV	12	25252
tig00001298	1	25226	MV	12	25252
tig00001299	1	37290	MV	12	25252
tig00001300	1	38088	MV	12	25252
tig00001301	1	27471	MV	12	25252
tig00001302	1	340847	MV	12	25252
tig00001304	1	228315	MV	12	25252
tig00001305	1	95441	MV	12	25252
tig00001306	1	26031	MV	12	25252
tig00001307	1	1365185	MV	12	25252
tig00001309	1	32663	MV	12	25252
tig00001310	1	33566	MV	12	25252
tig00001311	1	69024	MV	12	25252
tig00001312	1	28112	MV	12	25252
tig00001313	1	31918	MV	12	25252
tig00001315	1	30851	MV	12	25252
tig00001316	1	37701	MV	12	25252
tig00001317	1	37270	MV	12	25252
tig00001318	1	31924	MV	12	25252
tig00001319	1	831097	MV	12	25252
tig00001320	1	33874	MV	12	25252
tig00001321	1	34515	MV	12	25252
tig00001322	1	38784	MV	12	25252
tig00001323	1	26709	MV	12	25252
tig00001325	1	27907	MV	12	25252
tig00001326	1	39223	MV	12	25252
tig00001327	1	34246	MV	12	25252
tig00001328	1	42479	MV	12	25252
tig00001329	1	33332	MV	12	25252
tig00001330	1	36468	MV	12	25252
tig00001332	1	34354	MV	12	25252
tig00001333	1	37667	MV	12	25252
tig00001334	1	34989	MV	12	25252
tig00001336	1	39341	MV	12	25252
tig00001337	1	42102	MV	12	25252
tig00001338	1	41784	MV	12	25252
tig00001339	1	32296	MV	12	25252
tig00001340	1	42696	MV	12	25252
tig00001341	1	31759	MV	12	25252
tig00001342	1	34107	MV	12	25252
tig00001343	1	39975	MV	12	25252
tig00001344	1	31239	MV	12	25252
tig00001345	1	30831	MV	12	25252
tig00001346	1	29879	MV	12	25252
tig00001347	1	34775	MV	12	25252
tig00001348	1	25678	MV	12	25252
tig00001349	1	27338	MV	12	25252
tig00001350	1	141940	MV	12	25252
tig00001351	1	115748	MV	12	25252
tig00001353	1	54919	MV	12	25252
tig00001355	1	47213	MV	12	25252
tig00001356	1	50120	MV	12	25252
tig00001357	1	37022	MV	12	25252
tig00001358	1	29048	MV	12	25252
tig00001359	1	45230	MV	12	25252
tig00001360	1	37370	MV	12	25252
tig00001363	1	29312	MV	12	25252
tig00001364	1	151516	MV	12	25252
tig00001365	1	31924	MV	12	25252
tig00001367	1	41587	MV	12	25252
tig00001368	1	77233	MV	12	25252
tig00001369	1	30268	MV	12	25252
tig00001370	1	36751	MV	12	25252
tig00001371	1	28826	MV	12	25252
tig00001373	1	109160	MV	12	25252
tig00001374	1	32281	MV	12	25252
tig00001375	1	33921	MV	12	25252
tig00001376	1	33350	MV	12	25252
tig00001378	1	32431	MV	12	25252
tig00001379	1	29294	MV	12	25252
tig00001380	1	30003	MV	12	25252
tig00001381	1	25644	MV	12	25252
tig00001382	1	28747	MV	12	25252
tig00001384	1	247415	MV	12	25252
tig00001385	1	284463	MV	12	25252
tig00001386	1	28362	MV	12	25252
tig00001387	1	32404	MV	12	25252
tig00001388	1	27267	MV	12	25252
tig00001389	1	7465674	MV	12	25252
tig00001390	1	42867	MV	12	25252
tig00001391	1	30682	MV	12	25252
tig00001392	1	31698	MV	12	25252
tig00001393	1	40391	MV	12	25252
tig00001394	1	196108	MV	12	25252
tig00001396	1	43452	MV	12	25252
tig00001398	1	34673	MV	12	25252
tig00001399	1	26114	MV	12	25252
tig00001400	1	29541	MV	12	25252
tig00001401	1	31620	MV	12	25252
tig00001402	1	37187	MV	12	25252
tig00001403	1	30106	MV	12	25252
tig00001404	1	23969	MV	12	25252
tig00001405	1	41525	MV	12	25252
tig00001407	1	34953	MV	12	25252
tig00001408	1	27371	MV	12	25252
tig00001409	1	34923	MV	12	25252
tig00001410	1	24668	MV	12	25252
tig00001411	1	23259	MV	12	25252
tig00001413	1	42064	MV	12	25252
tig00001414	1	29233	MV	12	25252
tig00001415	1	29196	MV	12	25252
tig00001416	1	21315	MV	12	25252
tig00001417	1	25478	MV	12	25252
tig00001418	1	36819	MV	12	25252
tig00001419	1	31261	MV	12	25252
tig00001420	1	35102	MV	12	25252
tig00001421	1	29356	MV	12	25252
tig00001422	1	556472	MV	12	25252
tig00001423	1	25923	MV	12	25252
tig00001425	1	20597	MV	12	25252
tig00001426	1	27703	MV	12	25252
tig00001427	1	38521	MV	12	25252
tig00001428	1	30006	MV	12	25252
tig00001429	1	28728	MV	12	25252
tig00001430	1	24834	MV	12	25252
tig00001431	1	23493	MV	12	25252
tig00001432	1	28115	MV	12	25252
tig00001433	1	34534	MV	12	25252
tig00001434	1	29469	MV	12	25252
tig00001435	1	30754	MV	12	25252
tig00001436	1	37444	MV	12	25252
tig00001437	1	192788	MV	12	25252
tig00001438	1	54693	MV	12	25252
tig00001439	1	31782	MV	12	25252
tig00001440	1	34944	MV	12	25252
tig00001441	1	31989	MV	12	25252
tig00001442	1	28598	MV	12	25252
tig00001443	1	239009	MV	12	25252
tig00001444	1	23154	MV	12	25252
tig00001446	1	24570	MV	12	25252
tig00001447	1	33227	MV	12	25252
tig00001448	1	34233	MV	12	25252
tig00001449	1	4600251	MV	12	25252
tig00001450	1	38270	MV	12	25252
tig00001451	1	29564	MV	12	25252
tig00001452	1	32874	MV	12	25252
tig00001453	1	36973	MV	12	25252
tig00001455	1	19800	MV	12	25252
tig00001456	1	25591	MV	12	25252
tig00001457	1	33430	MV	12	25252
tig00001458	1	20194	MV	12	25252
tig00001459	1	33671	MV	12	25252
tig00001460	1	32263	MV	12	25252
tig00001461	1	35741	MV	12	25252
tig00001462	1	28891	MV	12	25252
tig00001463	1	35976	MV	12	25252
tig00001464	1	26735	MV	12	25252
tig00001466	1	42374	MV	12	25252
tig00001467	1	36664	MV	12	25252
tig00001468	1	25462	MV	12	25252
tig00001469	1	28431	MV	12	25252
tig00001470	1	30601	MV	12	25252
tig00001472	1	33007	MV	12	25252
tig00001474	1	28602	MV	12	25252
tig00001475	1	24329	MV	12	25252
tig00001476	1	37667	MV	12	25252
tig00001477	1	28695	MV	12	25252
tig00001478	1	27788	MV	12	25252
tig00001479	1	30198	MV	12	25252
tig00001480	1	215899	MV	12	25252
tig00001481	1	29758	MV	12	25252
tig00001482	1	26996	MV	12	25252
tig00001483	1	23251	MV	12	25252
tig00001484	1	38012	MV	12	25252
tig00001485	1	26574	MV	12	25252
tig00001486	1	28613	MV	12	25252
tig00001487	1	141269	MV	12	25252
tig00001488	1	24544	MV	12	25252
tig00001489	1	39772	MV	12	25252
tig00001491	1	37934	MV	12	25252
tig00001493	1	25583	MV	12	25252
tig00001494	1	418173	MV	12	25252
tig00001495	1	40576	MV	12	25252
tig00001496	1	43721	MV	12	25252
tig00001497	1	20247	MV	12	25252
tig00001498	1	38659	MV	12	25252
tig00001499	1	36013	MV	12	25252
tig00001500	1	33431	MV	12	25252
tig00001501	1	34174	MV	12	25252
tig00001503	1	37306	MV	12	25252
tig00001504	1	31947	MV	12	25252
tig00001505	1	35222	MV	12	25252
tig00001506	1	34141	MV	12	25252
tig00001507	1	30185	MV	12	25252
tig00001508	1	23418	MV	12	25252
tig00001510	1	24941	MV	12	25252
tig00001511	1	29111	MV	12	25252
tig00001512	1	184564	MV	12	25252
tig00001513	1	35529	MV	12	25252
tig00001515	1	28075	MV	12	25252
tig00001516	1	29893	MV	12	25252
tig00001517	1	35072	MV	12	25252
tig00001519	1	30234	MV	12	25252
tig00001520	1	38231	MV	12	25252
tig00001521	1	39880	MV	12	25252
tig00001522	1	37037	MV	12	25252
tig00001523	1	25503	MV	12	25252
tig00001524	1	31649	MV	12	25252
tig00001526	1	21472	MV	12	25252
tig00001527	1	36459	MV	12	25252
tig00001528	1	37335	MV	12	25252
tig00001529	1	35905	MV	12	25252
tig00001530	1	45867	MV	12	25252
tig00001534	1	26466	MV	12	25252
tig00001535	1	31035	MV	12	25252
tig00001538	1	34543	MV	12	25252
tig00001539	1	37283	MV	12	25252
tig00001540	1	28846	MV	12	25252
tig00001541	1	32998	MV	12	25252
tig00001542	1	29976	MV	12	25252
tig00001543	1	260676	MV	12	25252
tig00001544	1	26427	MV	12	25252
tig00001545	1	39633	MV	12	25252
tig00001546	1	44335	MV	12	25252
tig00001547	1	37297	MV	12	25252
tig00001548	1	996859	MV	12	25252
tig00001549	1	20818	MV	12	25252
tig00001550	1	31797	MV	12	25252
tig00001551	1	22122	MV	12	25252
tig00001552	1	25109	MV	12	25252
tig00001553	1	492278	MV	12	25252
tig00001554	1	35461	MV	12	25252
tig00001555	1	36286	MV	12	25252
tig00001556	1	32148	MV	12	25252
tig00001558	1	33263	MV	12	25252
tig00001559	1	32900	MV	12	25252
tig00001561	1	24303	MV	12	25252
tig00001562	1	35148	MV	12	25252
tig00001563	1	24800	MV	12	25252
tig00001564	1	34059	MV	12	25252
tig00001565	1	28212	MV	12	25252
tig00001566	1	33680	MV	12	25252
tig00001567	1	34171	MV	12	25252
tig00001568	1	42630	MV	12	25252
tig00001569	1	28232	MV	12	25252
tig00001570	1	50956	MV	12	25252
tig00001571	1	37192	MV	12	25252
tig00001572	1	31673	MV	12	25252
tig00001573	1	31600	MV	12	25252
tig00001574	1	26643	MV	12	25252
tig00001576	1	33684	MV	12	25252
tig00001577	1	29759	MV	12	25252
tig00001578	1	29022	MV	12	25252
tig00001579	1	29644	MV	12	25252
tig00001580	1	24431	MV	12	25252
tig00001581	1	22356	MV	12	25252
tig00001583	1	2234164	MV	12	25252
tig00001584	1	38379	MV	12	25252
tig00001585	1	31978	MV	12	25252
tig00001586	1	63756	MV	12	25252
tig00001588	1	42101	MV	12	25252
tig00001589	1	73630	MV	12	25252
tig00001590	1	41982	MV	12	25252
tig00001591	1	31092	MV	12	25252
tig00001592	1	19204	MV	12	25252
tig00001593	1	34880	MV	12	25252
tig00001594	1	41835	MV	12	25252
tig00001595	1	30712	MV	12	25252
tig00001596	1	35121	MV	12	25252
tig00001598	1	34823	MV	12	25252
tig00001599	1	31118	MV	12	25252
tig00001600	1	30511	MV	12	25252
tig00001602	1	29205	MV	12	25252
tig00001603	1	33670	MV	12	25252
tig00001604	1	38086	MV	12	25252
tig00001605	1	37910	MV	12	25252
tig00001607	1	28941	MV	12	25252
tig00001608	1	44142	MV	12	25252
tig00001609	1	21592	MV	12	25252
tig00001610	1	27410	MV	12	25252
tig00001611	1	148590	MV	12	25252
tig00001612	1	26760	MV	12	25252
tig00001613	1	93255	MV	12	25252
tig00001615	1	28250	MV	12	25252
tig00001616	1	43855	MV	12	25252
tig00001619	1	60718	MV	12	25252
tig00001620	1	23090	MV	12	25252
tig00001621	1	219633	MV	12	25252
tig00001624	1	32413	MV	12	25252
tig00001625	1	34509	MV	12	25252
tig00001627	1	35278	MV	12	25252
tig00001628	1	29663	MV	12	25252
tig00001629	1	39023	MV	12	25252
tig00001630	1	37374	MV	12	25252
tig00001631	1	35312	MV	12	25252
tig00001633	1	30624	MV	12	25252
tig00001634	1	40451	MV	12	25252
tig00001635	1	37364	MV	12	25252
tig00001637	1	30008	MV	12	25252
tig00001638	1	31892	MV	12	25252
tig00001639	1	31928	MV	12	25252
tig00001640	1	38328	MV	12	25252
tig00001641	1	39809	MV	12	25252
tig00001642	1	31913	MV	12	25252
tig00001643	1	36199	MV	12	25252
tig00001644	1	35479	MV	12	25252
tig00001647	1	35261	MV	12	25252
tig00001648	1	31635	MV	12	25252
tig00001649	1	36218	MV	12	25252
tig00001650	1	31862	MV	12	25252
tig00001651	1	34946	MV	12	25252
tig00001652	1	32660	MV	12	25252
tig00001653	1	65204	MV	12	25252
tig00001654	1	29983	MV	12	25252
tig00001655	1	27713	MV	12	25252
tig00001657	1	35115	MV	12	25252
tig00001659	1	28330	MV	12	25252
tig00001660	1	33077	MV	12	25252
tig00001661	1	27524	MV	12	25252
tig00001662	1	35412	MV	12	25252
tig00001664	1	373542	MV	12	25252
tig00001665	1	28483	MV	12	25252
tig00001666	1	32990	MV	12	25252
tig00001668	1	38596	MV	12	25252
tig00001669	1	28997	MV	12	25252
tig00001670	1	29379	MV	12	25252
tig00001672	1	27693	MV	12	25252
tig00001673	1	37849	MV	12	25252
tig00001674	1	33683	MV	12	25252
tig00001675	1	22551	MV	12	25252
tig00001676	1	18901	MV	12	25252
tig00001677	1	34602	MV	12	25252
tig00001678	1	33939	MV	12	25252
tig00001679	1	12163311	MV	12	25252
tig00001680	1	112986	MV	12	25252
tig00001681	1	24194	MV	12	25252
tig00001682	1	37382	MV	12	25252
tig00001683	1	31819	MV	12	25252
tig00001684	1	34008	MV	12	25252
tig00001685	1	27741	MV	12	25252
tig00001686	1	31370	MV	12	25252
tig00001687	1	23178	MV	12	25252
tig00001688	1	30497	MV	12	25252
tig00001689	1	28439	MV	12	25252
tig00001691	1	29739	MV	12	25252
tig00001692	1	32700	MV	12	25252
tig00001693	1	37884	MV	12	25252
tig00001694	1	37030	MV	12	25252
tig00001695	1	34023	MV	12	25252
tig00001696	1	22182	MV	12	25252
tig00001697	1	33467	MV	12	25252
tig00001699	1	35398	MV	12	25252
tig00001700	1	34869	MV	12	25252
tig00001701	1	55915	MV	12	25252
tig00001702	1	124493	MV	12	25252
tig00001704	1	45453	MV	12	25252
tig00001705	1	33992	MV	12	25252
tig00001706	1	10769385	MV	12	25252
tig00001707	1	30154	MV	12	25252
tig00001708	1	29582	MV	12	25252
tig00001709	1	28626	MV	12	25252
tig00001710	1	27205	MV	12	25252
tig00001711	1	27287	MV	12	25252
tig00001712	1	26420	MV	12	25252
tig00001713	1	41144	MV	12	25252
tig00001715	1	30440	MV	12	25252
tig00001716	1	20516	MV	12	25252
tig00001717	1	23949	MV	12	25252
tig00001718	1	33573	MV	12	25252
tig00001719	1	34741	MV	12	25252
tig00001720	1	30172	MV	12	25252
tig00001721	1	23681	MV	12	25252
tig00001723	1	28864	MV	12	25252
tig00001724	1	32285	MV	12	25252
tig00001726	1	35297	MV	12	25252
tig00001727	1	30108	MV	12	25252
tig00001728	1	99108	MV	12	25252
tig00001729	1	35855	MV	12	25252
tig00001730	1	27877	MV	12	25252
tig00001731	1	24155	MV	12	25252
tig00001732	1	32373	MV	12	25252
tig00001733	1	38589	MV	12	25252
tig00001734	1	29932	MV	12	25252
tig00001735	1	80506	MV	12	25252
tig00001736	1	26760	MV	12	25252
tig00001737	1	47424	MV	12	25252
tig00001740	1	56831	MV	12	25252
tig00001742	1	32421	MV	12	25252
tig00001745	1	23500	MV	12	25252
tig00001746	1	33802	MV	12	25252
tig00001747	1	86196	MV	12	25252
tig00001748	1	167390	MV	12	25252
tig00001749	1	22743	MV	12	25252
tig00001751	1	36143	MV	12	25252
tig00001752	1	37131	MV	12	25252
tig00001753	1	26744	MV	12	25252
tig00001755	1	27981	MV	12	25252
tig00001756	1	28134	MV	12	25252
tig00001757	1	34587	MV	12	25252
tig00001759	1	33085	MV	12	25252
